img21_patch_0   	 TEM_VASOS 
img28_patch_0   	 NAO_TEM_VASOS 
img28_patch_1   	 NAO_TEM_VASOS 
img28_patch_2   	 NAO_TEM_VASOS 
img28_patch_3   	 NAO_TEM_VASOS 
img28_patch_4   	 NAO_TEM_VASOS 
img28_patch_5   	 TEM_VASOS 
img28_patch_6   	 NAO_TEM_VASOS 
img28_patch_7   	 NAO_TEM_VASOS 
img28_patch_8   	 NAO_TEM_VASOS 
img28_patch_9   	 NAO_TEM_VASOS 
img28_patch_10   	 NAO_TEM_VASOS 
img28_patch_11   	 NAO_TEM_VASOS 
img28_patch_12   	 NAO_TEM_VASOS 
img28_patch_13   	 TEM_VASOS 
img28_patch_14   	 NAO_TEM_VASOS 
img28_patch_15   	 TEM_VASOS 
img28_patch_16   	 TEM_VASOS 
img28_patch_17   	 TEM_VASOS 
img28_patch_18   	 NAO_TEM_VASOS 
img28_patch_19   	 NAO_TEM_VASOS 
img28_patch_20   	 NAO_TEM_VASOS 
img28_patch_21   	 NAO_TEM_VASOS 
img28_patch_22   	 NAO_TEM_VASOS 
img28_patch_23   	 NAO_TEM_VASOS 
img28_patch_24   	 TEM_VASOS 
img28_patch_25   	 NAO_TEM_VASOS 
img28_patch_26   	 TEM_VASOS 
img28_patch_27   	 TEM_VASOS 
img28_patch_28   	 TEM_VASOS 
img28_patch_29   	 TEM_VASOS 
img28_patch_30   	 TEM_VASOS 
img28_patch_31   	 NAO_TEM_VASOS 
img28_patch_32   	 NAO_TEM_VASOS 
img28_patch_33   	 NAO_TEM_VASOS 
img28_patch_34   	 NAO_TEM_VASOS 
img28_patch_35   	 NAO_TEM_VASOS 
img28_patch_36   	 NAO_TEM_VASOS 
img28_patch_37   	 NAO_TEM_VASOS 
img28_patch_38   	 TEM_VASOS 
img28_patch_39   	 TEM_VASOS 
img28_patch_40   	 TEM_VASOS 
img28_patch_41   	 TEM_VASOS 
img28_patch_42   	 NAO_TEM_VASOS 
img28_patch_43   	 NAO_TEM_VASOS 
img28_patch_44   	 NAO_TEM_VASOS 
img28_patch_45   	 NAO_TEM_VASOS 
img28_patch_46   	 TEM_VASOS 
img28_patch_47   	 NAO_TEM_VASOS 
img28_patch_48   	 NAO_TEM_VASOS 
img28_patch_49   	 NAO_TEM_VASOS 
img28_patch_50   	 NAO_TEM_VASOS 
img28_patch_51   	 NAO_TEM_VASOS 
img28_patch_52   	 NAO_TEM_VASOS 
img28_patch_53   	 TEM_VASOS 
img28_patch_54   	 NAO_TEM_VASOS 
img28_patch_55   	 TEM_VASOS 
img28_patch_56   	 TEM_VASOS 
img28_patch_57   	 NAO_TEM_VASOS 
img28_patch_58   	 NAO_TEM_VASOS 
img28_patch_59   	 NAO_TEM_VASOS 
img28_patch_60   	 TEM_VASOS 
img28_patch_61   	 NAO_TEM_VASOS 
img28_patch_62   	 NAO_TEM_VASOS 
img28_patch_63   	 NAO_TEM_VASOS 
img28_patch_64   	 NAO_TEM_VASOS 
img28_patch_65   	 NAO_TEM_VASOS 
img28_patch_66   	 TEM_VASOS 
img28_patch_67   	 NAO_TEM_VASOS 
img28_patch_68   	 NAO_TEM_VASOS 
img28_patch_69   	 TEM_VASOS 
img28_patch_70   	 TEM_VASOS 
img28_patch_71   	 TEM_VASOS 
img28_patch_72   	 TEM_VASOS 
img28_patch_73   	 TEM_VASOS 
img28_patch_74   	 NAO_TEM_VASOS 
img28_patch_75   	 TEM_VASOS 
img28_patch_76   	 TEM_VASOS 
img28_patch_77   	 TEM_VASOS 
img28_patch_78   	 TEM_VASOS 
img28_patch_79   	 TEM_VASOS 
img28_patch_80   	 NAO_TEM_VASOS 
img28_patch_81   	 NAO_TEM_VASOS 
img28_patch_82   	 TEM_VASOS 
img28_patch_83   	 TEM_VASOS 
img28_patch_84   	 NAO_TEM_VASOS 
img28_patch_85   	 NAO_TEM_VASOS 
img28_patch_86   	 NAO_TEM_VASOS 
img28_patch_87   	 TEM_VASOS 
img28_patch_88   	 NAO_TEM_VASOS 
img28_patch_89   	 TEM_VASOS 
img28_patch_90   	 NAO_TEM_VASOS 
img28_patch_91   	 TEM_VASOS 
img28_patch_92   	 TEM_VASOS 
img28_patch_93   	 TEM_VASOS 
img28_patch_94   	 TEM_VASOS 
img28_patch_95   	 NAO_TEM_VASOS 
img28_patch_96   	 NAO_TEM_VASOS 
img28_patch_97   	 NAO_TEM_VASOS 
img28_patch_98   	 NAO_TEM_VASOS 
img28_patch_99   	 NAO_TEM_VASOS 
img28_patch_100   	 NAO_TEM_VASOS 
img28_patch_101   	 NAO_TEM_VASOS 
img28_patch_102   	 TEM_VASOS 
img28_patch_103   	 TEM_VASOS 
img28_patch_104   	 NAO_TEM_VASOS 
img28_patch_105   	 TEM_VASOS 
img28_patch_106   	 NAO_TEM_VASOS 
img28_patch_107   	 TEM_VASOS 
img28_patch_108   	 TEM_VASOS 
img28_patch_109   	 TEM_VASOS 
img28_patch_110   	 NAO_TEM_VASOS 
img28_patch_111   	 TEM_VASOS 
img28_patch_112   	 TEM_VASOS 
img28_patch_113   	 TEM_VASOS 
img28_patch_114   	 NAO_TEM_VASOS 
img28_patch_115   	 NAO_TEM_VASOS 
img28_patch_116   	 NAO_TEM_VASOS 
img28_patch_117   	 TEM_VASOS 
img28_patch_118   	 TEM_VASOS 
img28_patch_119   	 TEM_VASOS 
img28_patch_120   	 NAO_TEM_VASOS 
img28_patch_121   	 TEM_VASOS 
img28_patch_122   	 NAO_TEM_VASOS 
img28_patch_123   	 TEM_VASOS 
img28_patch_124   	 TEM_VASOS 
img28_patch_125   	 NAO_TEM_VASOS 
img28_patch_126   	 TEM_VASOS 
img28_patch_127   	 TEM_VASOS 
img28_patch_128   	 TEM_VASOS 
img28_patch_129   	 TEM_VASOS 
img28_patch_130   	 NAO_TEM_VASOS 
img28_patch_131   	 TEM_VASOS 
img28_patch_132   	 NAO_TEM_VASOS 
img28_patch_133   	 NAO_TEM_VASOS 
img28_patch_134   	 NAO_TEM_VASOS 
img28_patch_135   	 NAO_TEM_VASOS 
img28_patch_136   	 TEM_VASOS 
img28_patch_137   	 TEM_VASOS 
img28_patch_138   	 TEM_VASOS 
img28_patch_139   	 TEM_VASOS 
img28_patch_140   	 TEM_VASOS 
img28_patch_141   	 TEM_VASOS 
img28_patch_142   	 TEM_VASOS 
img28_patch_143   	 TEM_VASOS 
img28_patch_144   	 NAO_TEM_VASOS 
img28_patch_145   	 TEM_VASOS 
img28_patch_146   	 TEM_VASOS 
img28_patch_147   	 NAO_TEM_VASOS 
img28_patch_148   	 TEM_VASOS 
img28_patch_149   	 TEM_VASOS 
img28_patch_150   	 NAO_TEM_VASOS 
img28_patch_151   	 NAO_TEM_VASOS 
img28_patch_152   	 NAO_TEM_VASOS 
img28_patch_153   	 NAO_TEM_VASOS 
img28_patch_154   	 TEM_VASOS 
img28_patch_155   	 TEM_VASOS 
img28_patch_156   	 TEM_VASOS 
img28_patch_157   	 TEM_VASOS 
img28_patch_158   	 TEM_VASOS 
img28_patch_159   	 TEM_VASOS 
img28_patch_160   	 TEM_VASOS 
img28_patch_161   	 TEM_VASOS 
img28_patch_162   	 TEM_VASOS 
img28_patch_163   	 TEM_VASOS 
img28_patch_164   	 TEM_VASOS 
img28_patch_165   	 NAO_TEM_VASOS 
img28_patch_166   	 TEM_VASOS 
img28_patch_167   	 TEM_VASOS 
img28_patch_168   	 TEM_VASOS 
img28_patch_169   	 NAO_TEM_VASOS 
img28_patch_170   	 NAO_TEM_VASOS 
img28_patch_171   	 NAO_TEM_VASOS 
img28_patch_172   	 TEM_VASOS 
img28_patch_173   	 TEM_VASOS 
img28_patch_174   	 TEM_VASOS 
img28_patch_175   	 TEM_VASOS 
img28_patch_176   	 TEM_VASOS 
img28_patch_177   	 TEM_VASOS 
img28_patch_178   	 NAO_TEM_VASOS 
img28_patch_179   	 NAO_TEM_VASOS 
img28_patch_180   	 TEM_VASOS 
img28_patch_181   	 TEM_VASOS 
img28_patch_182   	 TEM_VASOS 
img28_patch_183   	 NAO_TEM_VASOS 
img28_patch_184   	 TEM_VASOS 
img28_patch_185   	 TEM_VASOS 
img28_patch_186   	 NAO_TEM_VASOS 
img28_patch_187   	 TEM_VASOS 
img28_patch_188   	 NAO_TEM_VASOS 
img28_patch_189   	 NAO_TEM_VASOS 
img28_patch_190   	 NAO_TEM_VASOS 
img28_patch_191   	 NAO_TEM_VASOS 
img28_patch_192   	 TEM_VASOS 
img28_patch_193   	 TEM_VASOS 
img28_patch_194   	 TEM_VASOS 
img28_patch_195   	 TEM_VASOS 
img28_patch_196   	 TEM_VASOS 
img28_patch_197   	 TEM_VASOS 
img28_patch_198   	 TEM_VASOS 
img28_patch_199   	 TEM_VASOS 
img28_patch_200   	 TEM_VASOS 
img28_patch_201   	 NAO_TEM_VASOS 
img28_patch_202   	 NAO_TEM_VASOS 
img28_patch_203   	 NAO_TEM_VASOS 
img28_patch_204   	 TEM_VASOS 
img28_patch_205   	 NAO_TEM_VASOS 
img28_patch_206   	 TEM_VASOS 
img28_patch_207   	 NAO_TEM_VASOS 
img28_patch_208   	 NAO_TEM_VASOS 
img28_patch_209   	 TEM_VASOS 
img28_patch_210   	 TEM_VASOS 
img28_patch_211   	 TEM_VASOS 
img28_patch_212   	 TEM_VASOS 
img28_patch_213   	 NAO_TEM_VASOS 
img28_patch_214   	 NAO_TEM_VASOS 
img28_patch_215   	 TEM_VASOS 
img28_patch_216   	 TEM_VASOS 
img28_patch_217   	 NAO_TEM_VASOS 
img28_patch_218   	 NAO_TEM_VASOS 
img28_patch_219   	 NAO_TEM_VASOS 
img28_patch_220   	 TEM_VASOS 
img28_patch_221   	 NAO_TEM_VASOS 
img28_patch_222   	 TEM_VASOS 
img28_patch_223   	 NAO_TEM_VASOS 
img28_patch_224   	 TEM_VASOS 
img28_patch_225   	 TEM_VASOS 
img28_patch_226   	 TEM_VASOS 
img28_patch_227   	 NAO_TEM_VASOS 
img28_patch_228   	 NAO_TEM_VASOS 
img28_patch_229   	 NAO_TEM_VASOS 
img28_patch_230   	 TEM_VASOS 
img28_patch_231   	 TEM_VASOS 
img28_patch_232   	 TEM_VASOS 
img28_patch_233   	 NAO_TEM_VASOS 
img28_patch_234   	 NAO_TEM_VASOS 
img28_patch_235   	 TEM_VASOS 
img28_patch_236   	 NAO_TEM_VASOS 
img28_patch_237   	 TEM_VASOS 
img28_patch_238   	 TEM_VASOS 
img28_patch_239   	 TEM_VASOS 
img28_patch_240   	 TEM_VASOS 
img28_patch_241   	 TEM_VASOS 
img28_patch_242   	 TEM_VASOS 
img28_patch_243   	 NAO_TEM_VASOS 
img28_patch_244   	 NAO_TEM_VASOS 
img28_patch_245   	 TEM_VASOS 
img28_patch_246   	 TEM_VASOS 
img28_patch_247   	 TEM_VASOS 
img28_patch_248   	 TEM_VASOS 
img28_patch_249   	 TEM_VASOS 
img28_patch_250   	 TEM_VASOS 
img28_patch_251   	 TEM_VASOS 
img28_patch_252   	 NAO_TEM_VASOS 
img28_patch_253   	 TEM_VASOS 
img28_patch_254   	 TEM_VASOS 
img28_patch_255   	 NAO_TEM_VASOS 
img28_patch_256   	 TEM_VASOS 
img28_patch_257   	 TEM_VASOS 
img28_patch_258   	 TEM_VASOS 
img28_patch_259   	 TEM_VASOS 
img28_patch_260   	 TEM_VASOS 
img28_patch_261   	 TEM_VASOS 
img28_patch_262   	 TEM_VASOS 
img28_patch_263   	 TEM_VASOS 
img28_patch_264   	 TEM_VASOS 
img28_patch_265   	 NAO_TEM_VASOS 
img28_patch_266   	 TEM_VASOS 
img28_patch_267   	 NAO_TEM_VASOS 
img28_patch_268   	 TEM_VASOS 
img28_patch_269   	 TEM_VASOS 
img28_patch_270   	 TEM_VASOS 
img28_patch_271   	 TEM_VASOS 
img29_patch_0   	 NAO_TEM_VASOS 
img29_patch_1   	 NAO_TEM_VASOS 
img29_patch_2   	 NAO_TEM_VASOS 
img29_patch_3   	 NAO_TEM_VASOS 
img29_patch_4   	 NAO_TEM_VASOS 
img29_patch_5   	 NAO_TEM_VASOS 
img29_patch_6   	 NAO_TEM_VASOS 
img29_patch_7   	 NAO_TEM_VASOS 
img29_patch_8   	 NAO_TEM_VASOS 
img29_patch_9   	 TEM_VASOS 
img29_patch_10   	 NAO_TEM_VASOS 
img29_patch_11   	 NAO_TEM_VASOS 
img29_patch_12   	 NAO_TEM_VASOS 
img29_patch_13   	 NAO_TEM_VASOS 
img29_patch_14   	 NAO_TEM_VASOS 
img29_patch_15   	 NAO_TEM_VASOS 
img29_patch_16   	 TEM_VASOS 
img29_patch_17   	 NAO_TEM_VASOS 
img29_patch_18   	 NAO_TEM_VASOS 
img29_patch_19   	 TEM_VASOS 
img29_patch_20   	 NAO_TEM_VASOS 
img29_patch_21   	 NAO_TEM_VASOS 
img29_patch_22   	 NAO_TEM_VASOS 
img29_patch_23   	 NAO_TEM_VASOS 
img29_patch_24   	 TEM_VASOS 
img29_patch_25   	 NAO_TEM_VASOS 
img29_patch_26   	 NAO_TEM_VASOS 
img29_patch_27   	 NAO_TEM_VASOS 
img29_patch_28   	 NAO_TEM_VASOS 
img29_patch_29   	 TEM_VASOS 
img29_patch_30   	 NAO_TEM_VASOS 
img29_patch_31   	 NAO_TEM_VASOS 
img29_patch_32   	 TEM_VASOS 
img29_patch_33   	 NAO_TEM_VASOS 
img29_patch_34   	 NAO_TEM_VASOS 
img29_patch_35   	 NAO_TEM_VASOS 
img29_patch_36   	 NAO_TEM_VASOS 
img29_patch_37   	 TEM_VASOS 
img29_patch_38   	 NAO_TEM_VASOS 
img29_patch_39   	 NAO_TEM_VASOS 
img29_patch_40   	 NAO_TEM_VASOS 
img29_patch_41   	 TEM_VASOS 
img29_patch_42   	 NAO_TEM_VASOS 
img29_patch_43   	 NAO_TEM_VASOS 
img29_patch_44   	 TEM_VASOS 
img29_patch_45   	 NAO_TEM_VASOS 
img29_patch_46   	 NAO_TEM_VASOS 
img29_patch_47   	 TEM_VASOS 
img29_patch_48   	 TEM_VASOS 
img29_patch_49   	 NAO_TEM_VASOS 
img29_patch_50   	 NAO_TEM_VASOS 
img29_patch_51   	 NAO_TEM_VASOS 
img29_patch_52   	 TEM_VASOS 
img29_patch_53   	 TEM_VASOS 
img29_patch_54   	 TEM_VASOS 
img29_patch_55   	 NAO_TEM_VASOS 
img29_patch_56   	 NAO_TEM_VASOS 
img29_patch_57   	 TEM_VASOS 
img29_patch_58   	 NAO_TEM_VASOS 
img29_patch_59   	 TEM_VASOS 
img29_patch_60   	 NAO_TEM_VASOS 
img29_patch_61   	 TEM_VASOS 
img29_patch_62   	 NAO_TEM_VASOS 
img29_patch_63   	 TEM_VASOS 
img29_patch_64   	 NAO_TEM_VASOS 
img29_patch_65   	 NAO_TEM_VASOS 
img29_patch_66   	 TEM_VASOS 
img29_patch_67   	 TEM_VASOS 
img29_patch_68   	 NAO_TEM_VASOS 
img29_patch_69   	 NAO_TEM_VASOS 
img29_patch_70   	 TEM_VASOS 
img29_patch_71   	 TEM_VASOS 
img29_patch_72   	 TEM_VASOS 
img29_patch_73   	 TEM_VASOS 
img29_patch_74   	 TEM_VASOS 
img29_patch_75   	 TEM_VASOS 
img29_patch_76   	 NAO_TEM_VASOS 
img29_patch_77   	 TEM_VASOS 
img29_patch_78   	 NAO_TEM_VASOS 
img29_patch_79   	 TEM_VASOS 
img29_patch_80   	 NAO_TEM_VASOS 
img29_patch_81   	 TEM_VASOS 
img29_patch_82   	 NAO_TEM_VASOS 
img29_patch_83   	 NAO_TEM_VASOS 
img29_patch_84   	 NAO_TEM_VASOS 
img29_patch_85   	 TEM_VASOS 
img29_patch_86   	 TEM_VASOS 
img29_patch_87   	 NAO_TEM_VASOS 
img29_patch_88   	 NAO_TEM_VASOS 
img29_patch_89   	 TEM_VASOS 
img29_patch_90   	 TEM_VASOS 
img29_patch_91   	 TEM_VASOS 
img29_patch_92   	 TEM_VASOS 
img29_patch_93   	 NAO_TEM_VASOS 
img29_patch_94   	 TEM_VASOS 
img29_patch_95   	 TEM_VASOS 
img29_patch_96   	 TEM_VASOS 
img29_patch_97   	 TEM_VASOS 
img29_patch_98   	 TEM_VASOS 
img29_patch_99   	 NAO_TEM_VASOS 
img29_patch_100   	 TEM_VASOS 
img29_patch_101   	 NAO_TEM_VASOS 
img29_patch_102   	 NAO_TEM_VASOS 
img29_patch_103   	 NAO_TEM_VASOS 
img29_patch_104   	 TEM_VASOS 
img29_patch_105   	 TEM_VASOS 
img29_patch_106   	 TEM_VASOS 
img29_patch_107   	 TEM_VASOS 
img29_patch_108   	 NAO_TEM_VASOS 
img29_patch_109   	 TEM_VASOS 
img29_patch_110   	 NAO_TEM_VASOS 
img29_patch_111   	 NAO_TEM_VASOS 
img29_patch_112   	 TEM_VASOS 
img29_patch_113   	 TEM_VASOS 
img29_patch_114   	 TEM_VASOS 
img29_patch_115   	 NAO_TEM_VASOS 
img29_patch_116   	 TEM_VASOS 
img29_patch_117   	 NAO_TEM_VASOS 
img29_patch_118   	 TEM_VASOS 
img29_patch_119   	 NAO_TEM_VASOS 
img29_patch_120   	 NAO_TEM_VASOS 
img29_patch_121   	 NAO_TEM_VASOS 
img29_patch_122   	 TEM_VASOS 
img29_patch_123   	 NAO_TEM_VASOS 
img29_patch_124   	 NAO_TEM_VASOS 
img29_patch_125   	 TEM_VASOS 
img29_patch_126   	 NAO_TEM_VASOS 
img29_patch_127   	 TEM_VASOS 
img29_patch_128   	 NAO_TEM_VASOS 
img29_patch_129   	 NAO_TEM_VASOS 
img29_patch_130   	 TEM_VASOS 
img29_patch_131   	 TEM_VASOS 
img29_patch_132   	 NAO_TEM_VASOS 
img29_patch_133   	 TEM_VASOS 
img29_patch_134   	 TEM_VASOS 
img29_patch_135   	 TEM_VASOS 
img29_patch_136   	 NAO_TEM_VASOS 
img29_patch_137   	 NAO_TEM_VASOS 
img29_patch_138   	 NAO_TEM_VASOS 
img29_patch_139   	 NAO_TEM_VASOS 
img29_patch_140   	 TEM_VASOS 
img29_patch_141   	 NAO_TEM_VASOS 
img29_patch_142   	 NAO_TEM_VASOS 
img29_patch_143   	 TEM_VASOS 
img29_patch_144   	 TEM_VASOS 
img29_patch_145   	 TEM_VASOS 
img29_patch_146   	 TEM_VASOS 
img29_patch_147   	 NAO_TEM_VASOS 
img29_patch_148   	 TEM_VASOS 
img29_patch_149   	 TEM_VASOS 
img29_patch_150   	 TEM_VASOS 
img29_patch_151   	 TEM_VASOS 
img29_patch_152   	 NAO_TEM_VASOS 
img29_patch_153   	 NAO_TEM_VASOS 
img29_patch_154   	 NAO_TEM_VASOS 
img29_patch_155   	 TEM_VASOS 
img29_patch_156   	 NAO_TEM_VASOS 
img29_patch_157   	 NAO_TEM_VASOS 
img29_patch_158   	 NAO_TEM_VASOS 
img29_patch_159   	 TEM_VASOS 
img29_patch_160   	 TEM_VASOS 
img29_patch_161   	 NAO_TEM_VASOS 
img29_patch_162   	 NAO_TEM_VASOS 
img29_patch_163   	 TEM_VASOS 
img29_patch_164   	 TEM_VASOS 
img29_patch_165   	 NAO_TEM_VASOS 
img29_patch_166   	 TEM_VASOS 
img29_patch_167   	 TEM_VASOS 
img29_patch_168   	 TEM_VASOS 
img29_patch_169   	 TEM_VASOS 
img29_patch_170   	 NAO_TEM_VASOS 
img29_patch_171   	 NAO_TEM_VASOS 
img29_patch_172   	 NAO_TEM_VASOS 
img29_patch_173   	 TEM_VASOS 
img29_patch_174   	 NAO_TEM_VASOS 
img29_patch_175   	 NAO_TEM_VASOS 
img29_patch_176   	 NAO_TEM_VASOS 
img29_patch_177   	 TEM_VASOS 
img29_patch_178   	 TEM_VASOS 
img29_patch_179   	 TEM_VASOS 
img29_patch_180   	 TEM_VASOS 
img29_patch_181   	 TEM_VASOS 
img29_patch_182   	 TEM_VASOS 
img29_patch_183   	 TEM_VASOS 
img29_patch_184   	 NAO_TEM_VASOS 
img29_patch_185   	 NAO_TEM_VASOS 
img29_patch_186   	 TEM_VASOS 
img29_patch_187   	 TEM_VASOS 
img29_patch_188   	 TEM_VASOS 
img29_patch_189   	 NAO_TEM_VASOS 
img29_patch_190   	 NAO_TEM_VASOS 
img29_patch_191   	 TEM_VASOS 
img29_patch_192   	 NAO_TEM_VASOS 
img29_patch_193   	 NAO_TEM_VASOS 
img29_patch_194   	 TEM_VASOS 
img29_patch_195   	 NAO_TEM_VASOS 
img29_patch_196   	 NAO_TEM_VASOS 
img29_patch_197   	 TEM_VASOS 
img29_patch_198   	 TEM_VASOS 
img29_patch_199   	 TEM_VASOS 
img29_patch_200   	 NAO_TEM_VASOS 
img29_patch_201   	 NAO_TEM_VASOS 
img29_patch_202   	 NAO_TEM_VASOS 
img29_patch_203   	 NAO_TEM_VASOS 
img29_patch_204   	 TEM_VASOS 
img29_patch_205   	 NAO_TEM_VASOS 
img29_patch_206   	 TEM_VASOS 
img29_patch_207   	 TEM_VASOS 
img29_patch_208   	 NAO_TEM_VASOS 
img29_patch_209   	 NAO_TEM_VASOS 
img29_patch_210   	 TEM_VASOS 
img29_patch_211   	 TEM_VASOS 
img29_patch_212   	 NAO_TEM_VASOS 
img29_patch_213   	 TEM_VASOS 
img29_patch_214   	 TEM_VASOS 
img29_patch_215   	 TEM_VASOS 
img29_patch_216   	 NAO_TEM_VASOS 
img29_patch_217   	 NAO_TEM_VASOS 
img29_patch_218   	 NAO_TEM_VASOS 
img29_patch_219   	 NAO_TEM_VASOS 
img29_patch_220   	 TEM_VASOS 
img29_patch_221   	 TEM_VASOS 
img29_patch_222   	 TEM_VASOS 
img29_patch_223   	 TEM_VASOS 
img29_patch_224   	 NAO_TEM_VASOS 
img29_patch_225   	 NAO_TEM_VASOS 
img29_patch_226   	 NAO_TEM_VASOS 
img29_patch_227   	 TEM_VASOS 
img29_patch_228   	 TEM_VASOS 
img29_patch_229   	 TEM_VASOS 
img29_patch_230   	 TEM_VASOS 
img29_patch_231   	 NAO_TEM_VASOS 
img29_patch_232   	 NAO_TEM_VASOS 
img29_patch_233   	 NAO_TEM_VASOS 
img29_patch_234   	 TEM_VASOS 
img29_patch_235   	 TEM_VASOS 
img29_patch_236   	 TEM_VASOS 
img29_patch_237   	 TEM_VASOS 
img29_patch_238   	 TEM_VASOS 
img29_patch_239   	 NAO_TEM_VASOS 
img29_patch_240   	 NAO_TEM_VASOS 
img29_patch_241   	 TEM_VASOS 
img29_patch_242   	 TEM_VASOS 
img29_patch_243   	 TEM_VASOS 
img29_patch_244   	 TEM_VASOS 
img29_patch_245   	 TEM_VASOS 
img29_patch_246   	 TEM_VASOS 
img29_patch_247   	 NAO_TEM_VASOS 
img29_patch_248   	 NAO_TEM_VASOS 
img29_patch_249   	 NAO_TEM_VASOS 
img29_patch_250   	 TEM_VASOS 
img29_patch_251   	 TEM_VASOS 
img29_patch_252   	 TEM_VASOS 
img29_patch_253   	 TEM_VASOS 
img29_patch_254   	 TEM_VASOS 
img29_patch_255   	 TEM_VASOS 
img29_patch_256   	 NAO_TEM_VASOS 
img29_patch_257   	 NAO_TEM_VASOS 
img29_patch_258   	 NAO_TEM_VASOS 
img29_patch_259   	 NAO_TEM_VASOS 
img29_patch_260   	 TEM_VASOS 
img29_patch_261   	 TEM_VASOS 
img29_patch_262   	 TEM_VASOS 
img29_patch_263   	 TEM_VASOS 
img29_patch_264   	 TEM_VASOS 
img29_patch_265   	 TEM_VASOS 
img29_patch_266   	 TEM_VASOS 
img29_patch_267   	 TEM_VASOS 
img29_patch_268   	 NAO_TEM_VASOS 
img29_patch_269   	 TEM_VASOS 
img29_patch_270   	 TEM_VASOS 
img29_patch_271   	 TEM_VASOS 
img29_patch_272   	 NAO_TEM_VASOS 
img30_patch_0   	 NAO_TEM_VASOS 
img30_patch_1   	 NAO_TEM_VASOS 
img30_patch_2   	 NAO_TEM_VASOS 
img30_patch_3   	 NAO_TEM_VASOS 
img30_patch_4   	 NAO_TEM_VASOS 
img30_patch_5   	 NAO_TEM_VASOS 
img30_patch_6   	 NAO_TEM_VASOS 
img30_patch_7   	 NAO_TEM_VASOS 
img30_patch_8   	 NAO_TEM_VASOS 
img30_patch_9   	 NAO_TEM_VASOS 
img30_patch_10   	 NAO_TEM_VASOS 
img30_patch_11   	 NAO_TEM_VASOS 
img30_patch_12   	 NAO_TEM_VASOS 
img30_patch_13   	 NAO_TEM_VASOS 
img30_patch_14   	 NAO_TEM_VASOS 
img30_patch_15   	 TEM_VASOS 
img30_patch_16   	 NAO_TEM_VASOS 
img30_patch_17   	 NAO_TEM_VASOS 
img30_patch_18   	 NAO_TEM_VASOS 
img30_patch_19   	 NAO_TEM_VASOS 
img30_patch_20   	 NAO_TEM_VASOS 
img30_patch_21   	 NAO_TEM_VASOS 
img30_patch_22   	 TEM_VASOS 
img30_patch_23   	 NAO_TEM_VASOS 
img30_patch_24   	 NAO_TEM_VASOS 
img30_patch_25   	 NAO_TEM_VASOS 
img30_patch_26   	 TEM_VASOS 
img30_patch_27   	 TEM_VASOS 
img30_patch_28   	 TEM_VASOS 
img30_patch_29   	 NAO_TEM_VASOS 
img30_patch_30   	 NAO_TEM_VASOS 
img30_patch_31   	 NAO_TEM_VASOS 
img30_patch_32   	 NAO_TEM_VASOS 
img30_patch_33   	 NAO_TEM_VASOS 
img30_patch_34   	 NAO_TEM_VASOS 
img30_patch_35   	 TEM_VASOS 
img30_patch_36   	 NAO_TEM_VASOS 
img30_patch_37   	 NAO_TEM_VASOS 
img30_patch_38   	 NAO_TEM_VASOS 
img30_patch_39   	 NAO_TEM_VASOS 
img30_patch_40   	 TEM_VASOS 
img30_patch_41   	 NAO_TEM_VASOS 
img30_patch_42   	 NAO_TEM_VASOS 
img30_patch_43   	 TEM_VASOS 
img30_patch_44   	 NAO_TEM_VASOS 
img30_patch_45   	 NAO_TEM_VASOS 
img30_patch_46   	 NAO_TEM_VASOS 
img30_patch_47   	 NAO_TEM_VASOS 
img30_patch_48   	 NAO_TEM_VASOS 
img30_patch_49   	 NAO_TEM_VASOS 
img30_patch_50   	 TEM_VASOS 
img30_patch_51   	 TEM_VASOS 
img30_patch_52   	 NAO_TEM_VASOS 
img30_patch_53   	 NAO_TEM_VASOS 
img30_patch_54   	 NAO_TEM_VASOS 
img30_patch_55   	 TEM_VASOS 
img30_patch_56   	 TEM_VASOS 
img30_patch_57   	 NAO_TEM_VASOS 
img30_patch_58   	 NAO_TEM_VASOS 
img30_patch_59   	 TEM_VASOS 
img30_patch_60   	 NAO_TEM_VASOS 
img30_patch_61   	 NAO_TEM_VASOS 
img30_patch_62   	 NAO_TEM_VASOS 
img30_patch_63   	 NAO_TEM_VASOS 
img30_patch_64   	 NAO_TEM_VASOS 
img30_patch_65   	 NAO_TEM_VASOS 
img30_patch_66   	 NAO_TEM_VASOS 
img30_patch_67   	 TEM_VASOS 
img30_patch_68   	 NAO_TEM_VASOS 
img30_patch_69   	 NAO_TEM_VASOS 
img30_patch_70   	 NAO_TEM_VASOS 
img30_patch_71   	 TEM_VASOS 
img30_patch_72   	 TEM_VASOS 
img30_patch_73   	 TEM_VASOS 
img30_patch_74   	 NAO_TEM_VASOS 
img30_patch_75   	 TEM_VASOS 
img30_patch_76   	 NAO_TEM_VASOS 
img30_patch_77   	 TEM_VASOS 
img30_patch_78   	 NAO_TEM_VASOS 
img30_patch_79   	 NAO_TEM_VASOS 
img30_patch_80   	 NAO_TEM_VASOS 
img30_patch_81   	 NAO_TEM_VASOS 
img30_patch_82   	 NAO_TEM_VASOS 
img30_patch_83   	 NAO_TEM_VASOS 
img30_patch_84   	 NAO_TEM_VASOS 
img30_patch_85   	 TEM_VASOS 
img30_patch_86   	 TEM_VASOS 
img30_patch_87   	 TEM_VASOS 
img30_patch_88   	 NAO_TEM_VASOS 
